,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
206,وسپه,سرمايه‌گذاري‌ سپه‌,153,1326306,8263684180,6420,6230,6230,-190,-2.96,6390,-30,-0.47,6230,6300
207,شبريز,پالايش نفت تبريز,152,477290,11769971400,25420,24660,24660,-760,-2.99,25320,-100,-0.39,24660,24660
208,وبازار,صندوق س شاخصي بازارآشنا,151,1184740,10579858150,8940,8840,9000,60,0.67,8930,-10,-0.11,8830,9180
209,ماديرا,صنايع ماشين هاي اداري ايران,151,2533792,18674047040,7597,7370,7370,-227,-2.99,7506,-91,-1.2,7370,7370
210,پكرمان,گروه‌ صنعتي‌ بارز,145,1725457,42256441930,25240,24490,24490,-750,-2.97,24580,-660,-2.61,24490,24490
211,شبصير,توليدات پتروشيمي قائد بصير,143,367445,24215444286,67925,65888,65888,-2037,-3,66912,-1013,-1.49,65888,68000
212,كيان2,صندوق س. با درآمد ثابت كيان,142,14200000,14200000,28257,1,1,-28256,-100,1,-28256,-100,1,1
213,سامان,بانك سامان,141,786564,6786901126,8534,8534,8602,68,0.8,8550,16,0.19,8534,8780
214,تسه9904,امتياز تسهيلات مسكن تير99,139,1504,800880075,534107,510050,524000,-10107,-1.89,532500,-1607,-0.3,510050,560812
215,داروح,ح . كارخانجات‌داروپخش,139,1510823,29584851340,20820,21200,19580,-1240,-5.96,19580,-1240,-5.96,19580,21200
216,سكه0012پ04,سكه تمام بهارتحويلي1روز صادرات,134,39500,35725592300,933366,906000,904800,-28566,-3.06,904445,-28921,-3.1,903002,913000
217,بترانس,ايران‌ ترانسفو,132,1558912,4285449088,2833,2749,2749,-84,-2.97,2826,-7,-0.25,2749,2749
218,بساما,بيمه سامان,131,1743711,37563040837,22208,21542,21542,-666,-3,21685,-523,-2.36,21542,21600
219,ثباغ,شهر سازي و خانه سازي باغميشه,131,682785,10158332840,15337,14877,14877,-460,-3,15239,-98,-0.64,14877,14950
220,فافزا,فولاد افزا سپاهان,124,134131,6632297548,50451,49442,49442,-1009,-2,50099,-352,-0.7,49442,49500
221,وحكمت,بيمه حكمت صبا,122,1406449,4788154974,3473,3404,3404,-69,-1.99,3456,-17,-0.49,3404,3430
222,ولپارس,ليزينگ پارسيان,121,1014001,4928044860,5010,4860,4860,-150,-2.99,4990,-20,-0.4,4860,4860
223,ضخود7074,اختيارخ خودرو-1800-1400/07/07,121,5778,2219075000,361,390,359,-2,-0.55,384,23,6.37,345,405
224,سكه0112پ03,سكه تمام بهارتحويلي1روزه سامان,120,26100,23620219500,932549,910100,905000,-27549,-2.95,904989,-27560,-2.96,903102,910100
225,تسه9906,امتياز تسهيلات مسكن شهريور99,118,1989,1068183684,536354,518122,535000,-1354,-0.25,537046,692,0.13,518122,560000
226,بكام,كارخانجات توليدي شهيد قندي,117,730853,2713657189,3949,3713,3713,-236,-5.98,3935,-14,-0.35,3713,3713
227,واعتبار,سرمايه گذاري اعتبار ايران,117,2545024,22803415040,8460,8960,8960,500,5.91,8660,200,2.36,8960,8960
228,مارون,پتروشيمي مارون,117,84339,12350498023,150040,145539,146005,-4035,-2.69,149578,-462,-0.31,145539,150191
229,قپيرا,فرآورده‌هاي‌غدايي‌وقندپيرانشهر,114,29561,2950322340,102580,100000,99510,-3070,-2.99,102410,-170,-0.17,99510,101090
230,فروي,ذوب روي اصفهان,114,80173,4451044614,57235,55518,55518,-1717,-3,57075,-160,-0.28,55518,55518
231,اتكاي,بيمه اتكايي ايرانيان,113,731042,11835921642,16687,16187,16187,-500,-3,16563,-124,-0.74,16187,16699
232,تسه9808,امتياز تسهيلات مسكن آبان98,113,1374,735154942,530066,515621,520037,-10029,-1.89,535047,4981,0.94,515621,556569
233,فيروزا,صندوق بادرآمد ثابت فيروزه آسيا,113,1771404,40210890599,22651,22769,22733,82,0.36,22700,49,0.22,22632,22769
234,خاتم,صندوق س خاتم ايساتيس پويا-ثابت,111,2217013,24523389677,11050,11062,11064,14,0.13,11061,11,0.1,11051,11064
235,تسه9903,امتياز تسهيلات مسكن خرداد99,107,1290,693067996,543460,518050,525000,-18460,-3.4,537262,-6198,-1.14,517222,569499
236,لبوتان,گروه‌صنعتي‌بوتان‌,106,86208,5054679860,60250,58450,58450,-1800,-2.99,60080,-170,-0.28,58450,61000
237,سكه0011پ02,سكه تمام بهارتحويلي 1روزه ملت,105,20100,18183655700,931892,912000,904000,-27892,-2.99,904659,-27233,-2.92,902001,915500
238,تسه9905,امتياز تسهيلات مسكن مرداد99,105,1553,830746064,541464,518899,522223,-19241,-3.55,534930,-6534,-1.21,518899,560000
239,تسه9804,امتياز تسهيلات مسكن تير98,103,1121,604407918,539736,536000,530010,-9726,-1.8,539168,-568,-0.11,515000,547910
240,زعف0008پ05,زعفران0008نگين زرين(پ),103,49627,6082415574,122316,120801,121050,-1266,-1.04,122563,247,0.2,119902,123599
241,سكرما,سيمان‌ كرمان‌,103,782657,11865080120,15620,15160,15160,-460,-2.94,15510,-110,-0.7,15160,15160
242,وسبحان,سرمايه گذاري سبحان,102,6940711,19406227956,2882,2796,2796,-86,-2.98,2847,-35,-1.21,2796,2796
243,صايند,صندوق س. گنجينه آينده روشن-د,99,622890,6081875570,9790,9780,9752,-38,-0.39,9764,-26,-0.27,9752,9780
244,غسالم,سالمين‌,98,687623,2656975272,3983,3864,3864,-119,-2.99,3976,-7,-0.18,3864,3864
245,تسه9901,امتياز تسهيلات مسكن فروردين99,98,1053,568472815,546322,521551,519006,-27316,-5,539860,-6462,-1.18,519006,569999
246,ما,بيمه  ما,95,755399,5408732500,7380,7160,7160,-220,-2.98,7360,-20,-0.27,7160,7180
247,اخزا910,اسنادخزانه-م10بودجه99-020807,94,138151,83902199249,607291,606001,606650,-641,-0.11,607322,31,0.01,606001,609000
248,تسه9812,امتياز تسهيلات مسكن اسفند98,93,889,471040446,526593,502009,520000,-6593,-1.25,529854,3261,0.62,502009,552922
249,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,89,628351,1998784531,3279,3181,3181,-98,-2.99,3273,-6,-0.18,3181,3181
250,حفاري,حفاري شمال,87,665363,4231708680,6550,6360,6360,-190,-2.9,6530,-20,-0.31,6360,6360
251,شتولي,تولي‌پرس‌,85,142740,5030443080,34551,35242,35242,691,2,34871,320,0.93,35242,35242
252,ولانا,شركت ليزينگ آريا دانا,85,189597,7527000900,40510,39700,39700,-810,-2,40199,-311,-0.77,39700,39700
253,خودكفا,اقتصادي و خودكفايي آزادگان,82,179028,3111148584,18102,17378,17378,-724,-4,18042,-60,-0.33,17378,17378
254,سپاها,سيمان‌سپاهان‌,81,539296,4276617280,8170,7930,7930,-240,-2.94,8150,-20,-0.24,7930,7930
255,خصدرا,صنعتي‌ دريايي‌ ايران‌,79,825627,2100395088,2595,2544,2544,-51,-1.97,2591,-4,-0.15,2544,2544
256,خزاميا,زامياد,78,766060,6534491800,8790,8530,8530,-260,-2.96,8750,-40,-0.46,8530,8530
257,تسه9809,امتياز تسهيلات مسكن آذر98,78,477,251625957,529603,504000,526900,-2703,-0.51,527518,-2085,-0.39,504000,550000
258,تسه9805,امتياز تسهيلات مسكن مرداد98,76,710,381423967,541472,522530,535020,-6452,-1.19,537217,-4255,-0.79,522530,545000
259,تسه9807,امتياز تسهيلات مسكن مهر98,75,509,272255800,525638,526010,530001,4363,0.83,534884,9246,1.76,526010,550000
260,تسه9811,امتياز تسهيلات مسكن بهمن98,74,631,335809740,529009,512000,529800,791,0.15,532187,3178,0.6,512000,555459
261,تسه9806,امتياز تسهيلات مسكن شهريور98,74,605,321694709,530934,517010,533600,2666,0.5,531727,793,0.15,517010,540000
262,زعف0008پ16,زعفران0008نگين بيرجند(پ),73,15313,1861492825,121600,118500,118505,-3095,-2.55,121563,-37,-0.03,117621,122500
263,ضخود7077,اختيارخ خودرو-3000-1400/07/07,73,4489,347558000,71,72,75,4,5.63,77,6,8.45,69,89
264,زرين,صندوق س. سهام زرين كوروش-س,72,203800,1899335564,9093,9460,9200,107,1.18,9320,227,2.5,9111,9510
265,اخزا903,اسنادخزانه-م3بودجه99-011110,71,150252,105907401734,703804,705990,704400,596,0.08,704865,1061,0.15,703521,705990
266,كدما,معدني‌ دماوند,71,29521,2854975910,99700,96710,96710,-2990,-3,99430,-270,-0.27,96710,96710
267,اخزا909,اسنادخزانه-م9بودجه99-020316,70,362595,238816625454,658204,659000,657038,-1166,-0.18,658632,428,0.07,657038,661000
268,فاراك,ماشين‌ سازي‌ اراك‌,65,775343,1803447818,2397,2326,2326,-71,-2.96,2394,-3,-0.13,2326,2326
269,بكهنوج,توليد برق ماهتاب كهنوج,64,587962,936035504,1641,1592,1592,-49,-2.99,1640,-1,-0.06,1592,1592
270,ساروج,بين المللي ساروج بوشهر,64,494458,8819014662,18186,17824,18100,-86,-0.47,18025,-161,-0.89,17823,18489
271,ضملي3002,اختيارخ فملي-10000-1400/03/02,64,1271,2608898000,1176,1450,2099,923,78.49,2053,877,74.57,1450,2200
272,بموتو,موتوژن‌,63,36523,1883125880,53150,51560,51560,-1590,-2.99,53090,-60,-0.11,51560,51560
273,افق ملت,صندوق س در سهام افق ملت,62,28414,3444982100,121260,120610,121300,40,0.03,121240,-20,-0.02,120610,122900
274,اخزا902,اسنادخزانه-م2بودجه99-011019,62,106937,76295339989,713465,712600,713011,-454,-0.06,713461,-4,0,712500,714979
275,اخزا901,اسنادخزانه-م1بودجه99-010621,62,37776,28773781153,761097,759600,760400,-697,-0.09,761695,598,0.08,758350,763000
276,كروي,توسعه‌ معادن‌ روي‌ ايران‌,61,379287,9618718320,26140,25360,25360,-780,-2.98,25980,-160,-0.61,25360,25360
277,ملت,بيمه ملت,58,104235,1577075550,15590,15130,15130,-460,-2.95,15580,-10,-0.06,15130,15130
278,فسازان,غلتك سازان سپاهان,56,434238,13891273620,32970,31990,31990,-980,-2.97,32690,-280,-0.85,31990,31990
279,زعف0008پ19,زعفران0008نگين تروند قاينات(پ),56,9300,1132686434,120729,122000,119500,-1229,-1.02,121794,1065,0.88,118010,122900
280,غپاك,لبنيات‌ پاك‌,55,120397,3491513000,30850,29000,29000,-1850,-6,30710,-140,-0.45,29000,29000
281,وثنو,سرمايه گذاري ساختماني نوين,55,465644,2102848304,4753,4516,4516,-237,-4.99,4725,-28,-0.59,4516,4516
282,وبوعلي,سرمايه‌گذاري‌بوعلي‌,54,543452,3043331200,5770,5600,5600,-170,-2.95,5760,-10,-0.17,5600,5600
283,ضخود7072,اختيارخ خودرو-1400-1400/07/07,53,836,617874000,721,750,699,-22,-3.05,739,18,2.5,699,769
284,فراز,صندوق س.سهام فراز داريك-س,51,71519,735724217,10260,10265,10300,40,0.39,10287,27,0.26,10265,10300
285,دقاضيح,ح . داروسازي شهيد قاضي,51,673137,17802608142,27548,27200,26447,-1101,-4,26447,-1101,-4,26447,27200
286,رتكو,كنترل‌خوردگي‌تكين‌كو,50,702090,12307637700,18070,17530,17530,-540,-2.99,17930,-140,-0.77,17530,17530
287,پلوله,گازلوله‌,50,457629,13678073181,29019,29889,29889,870,3,29572,553,1.91,29889,29889
288,قشرين,قند شيرين خراسان,50,916749,11005571745,12250,12005,12005,-245,-2,12101,-149,-1.22,12005,12005
289,ضشنا2002,اختيارخ شپنا-12000-1400/02/27,50,2201,229341000,106,110,90,-16,-15.09,104,-2,-1.89,88,175
290,ضملت3001,اختيارخ وبملت-3500-1400/03/19,50,466,668057000,1200,1400,1469,269,22.42,1434,234,19.5,1029,1500
291,اخزا815,اسنادخزانه-م15بودجه98-010406,49,40782,32496268912,797077,794510,796610,-467,-0.06,796829,-248,-0.03,794510,797300
292,ضملي7002,اختيارخ فملي-10000-1400/07/11,48,470,1331960000,2067,2800,2880,813,39.33,2834,767,37.11,2600,3200
293,ثروتم,صندوق س. ثروت آفرين پارسيان-س,46,146170,10437676010,70353,71200,71510,1157,1.64,71408,1055,1.5,71060,71848
294,دارا,صندوق س. دارا الگوريتم-د,45,931903,9357515873,10043,10058,10044,1,0.01,10041,-2,-0.02,10011,10058
295,وهور,مديريت انرژي اميد  تابان هور,45,312437,616750638,2035,1974,1974,-61,-3,2034,-1,-0.05,1974,1974
296,اتكام,شركت بيمه اتكايي امين,45,475368,2192627616,4754,4612,4612,-142,-2.99,4748,-6,-0.13,4612,4620
297,سپيدما,صندوق س. سپيد دماوند-د,45,1007496,10339611242,10252,10262,10267,15,0.15,10263,11,0.11,10262,10267
298,ضجار2002,اختيارخ وتجارت-2500-1400/02/22,45,2081,244370000,84,160,120,36,42.86,117,33,39.29,60,160
299,گكوثر,هتل پارسيان كوثر اصفهان,44,623513,1387939938,2294,2226,2226,-68,-2.96,2292,-2,-0.09,2226,2226
300,كزغال,زغال سنگ پروده طبس,43,215637,6651538902,31799,30846,30846,-953,-3,31667,-132,-0.42,30846,30846
301,وپويا,سرمايه گذاري پويا,42,784896,4923652608,6467,6273,6273,-194,-3,6447,-20,-0.31,6273,6273
302,وگستر,گسترش سرمايه گذاري ايرانيان,42,1332775,24914895850,19272,18694,18694,-578,-3,18975,-297,-1.54,18694,18694
303,آتيمس,صندوق س.آرمان آتيه درخشان مس-س,42,16368,2852743936,173993,172250,175000,1007,0.58,174288,295,0.17,172250,175898
304,ثاخت,بين‌المللي‌توسعه‌ساختمان,40,305997,735616788,2478,2404,2404,-74,-2.99,2477,-1,-0.04,2404,2404
305,ضخود7073,اختيارخ خودرو-1600-1400/07/07,40,1389,734670000,550,550,520,-30,-5.45,529,-21,-3.82,505,570
306,كوير,توليدي فولاد سپيد فراب كوير,39,1005421,19113053210,19590,19010,19010,-580,-2.96,19460,-130,-0.66,19010,19010
307,بورس,بورس اوراق بهادار تهران,39,388186,13147859820,34910,33870,33870,-1040,-2.98,34660,-250,-0.72,33870,33870
308,سپر,صندوق س سپر سرمايه بيدار- ثابت,37,270773,3186821439,11766,11770,11771,5,0.04,11769,3,0.03,11769,11771
309,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,36,7968,1320058560,170790,165670,165670,-5120,-3,170650,-140,-0.08,165670,165670
310,چكاپا,گروه صنايع كاغذ پارس,34,104125,524790000,5190,5040,5040,-150,-2.89,5190,0,0,5040,5040
311,ضملت3002,اختيارخ وبملت-4000-1400/03/19,34,1451,1417715000,827,755,1000,173,20.92,977,150,18.14,755,1000
312,فرابورس,فرابورس ايران,33,26920,818018040,31326,30387,30387,-939,-3,31310,-16,-0.05,30387,30387
313,انرژي3,سايراشخاص بورس انرژي,33,3625,882832500,251070,243540,243540,-7530,-3,250960,-110,-0.04,243540,243540
314,هنوري102,اختيارف ت نوري73761-01/02/15,33,300000,1281000000,3690,4270,4270,580,15.72,4270,580,15.72,4270,4270
315,چدن,توليدي چدن سازان,33,21920,519284800,24420,23690,23690,-730,-2.99,24410,-10,-0.04,23690,23690
316,ثنوسا,نوسازي‌وساختمان‌تهران‌,32,171851,2167041110,13000,12610,12610,-390,-3,12980,-20,-0.15,12610,12610
317,كالا,بورس كالاي ايران,32,13074,404640300,31900,30950,30950,-950,-2.98,31890,-10,-0.03,30950,30950
318,ختوقا,قطعات‌ اتومبيل‌ ايران‌,32,193607,471433045,2510,2435,2435,-75,-2.99,2509,-1,-0.04,2435,2435
319,وگردش,بانك گردشگري,31,1251241,20451534145,17026,16345,16345,-681,-4,16881,-145,-0.85,16345,16345
320,ضپاس7028,اختيارخ وپارس-2000-1400/07/28,31,320,187377000,534,625,570,36,6.74,586,52,9.74,550,625
321,زملارد,كشاورزي و دامپروري ملارد شير,31,28893,1053698817,37596,36469,36469,-1127,-3,37571,-25,-0.07,36469,36469
322,اخزا905,اسنادخزانه-م5بودجه99-020218,31,81785,54667615431,667867,665120,668750,883,0.13,668431,564,0.08,664000,668856
323,تمحركه,ماشين سازي نيرو محركه,31,84136,2050730864,25389,24374,24374,-1015,-4,25280,-109,-0.43,24374,24374
324,سبزوا,سيمان لار سبزوار,30,140261,451920942,3321,3222,3222,-99,-2.98,3320,-1,-0.03,3222,3222
325,آكورد2,صندوق س. آرمان آتي كوثر-د,30,3000000,3000000,31879,1,1,-31878,-100,1,-31878,-100,1,1
326,اخزا821,اسنادخزانه-م21بودجه98-020906,29,9738,5853403094,606794,604999,601100,-5694,-0.94,601089,-5705,-0.94,600500,604999
327,پتاير,ايران‌ تاير,29,263584,938095456,3669,3559,3559,-110,-3,3667,-2,-0.05,3559,3559
328,خمحور,توليدمحورخودرو,28,19382,1194706480,63540,61640,61640,-1900,-2.99,63490,-50,-0.08,61640,61640
329,وپست,پست بانك ايران,28,159917,3155162410,20330,19730,19730,-600,-2.95,20290,-40,-0.2,19730,19730
330,ضخوز2012,اختيارخ فخوز-10000-1400/02/15,28,665,2799623000,4086,4100,4320,234,5.73,4210,124,3.03,3002,4500
331,اوصتا,صندوق انديشه ورزان صباتامين -د,28,109051,2021441530,18520,18540,18540,20,0.11,18537,17,0.09,18530,18540
332,ضملي3004,اختيارخ فملي-14000-1400/03/02,28,1063,70835000,192,100,50,-142,-73.96,67,-125,-65.1,50,147
333,صنوين,صندوق سرمايه‌گذاري صنوين-مختلط,28,6375,652798910,103600,101830,102510,-1090,-1.05,102400,-1200,-1.16,101830,102880
334,شپترو,پتروشيمي آبادان,26,827562,3734787306,4605,4513,4513,-92,-2,4586,-19,-0.41,4513,4513
335,زعف0008پ20,زعفران0008نگين وحدت جام(پ),26,5450,664717150,122425,122500,121200,-1225,-1,121966,-459,-0.37,121200,122500
336,اخزا806,اسنادخزانه-م6بودجه98-000519,26,52437,49710457693,947909,947999,948201,292,0.03,948003,94,0.01,947999,948201
337,ولملت,واسپاري ملت,26,1313240,10072550800,7900,7670,7670,-230,-2.91,7850,-50,-0.63,7670,7670
338,ضشنا8003,اختيارخ شپنا-10000-1400/08/16,26,548,875122000,2094,1600,1600,-494,-23.59,1597,-497,-23.73,1500,1600
339,شفارا,پتروشيمي فارابي,25,1631855,6021544950,3765,3690,3690,-75,-1.99,3742,-23,-0.61,3690,3690
340,رتاپ,تجارت الكترونيك  پارسيان,25,183250,1227775000,6900,6700,6700,-200,-2.9,6890,-10,-0.14,6700,6700
341,آبادا,توليد نيروي برق آبادان,25,35958,439047180,12580,12210,12210,-370,-2.94,12580,0,0,12210,12210
342,زپارس,ملي كشت و صنعت و دامپروري پارس,25,265516,36707587000,142520,138250,138250,-4270,-3,139100,-3420,-2.4,138250,138250
343,ضملت3003,اختيارخ وبملت-4500-1400/03/19,25,334,179143000,381,500,590,209,54.86,536,155,40.68,500,590
344,سپيدار,سپيدار سيستم آسيا,25,3380,192832380,58815,57051,57051,-1764,-3,58808,-7,-0.01,57051,57051
345,سباقر,سيمان باقران,25,21863,334416448,15933,15296,15296,-637,-4,15922,-11,-0.07,15296,15296
346,آساميد,صندوق س.مشترك آسمان اميد -د,25,617806,7395518854,11962,11970,11974,12,0.1,11971,9,0.08,11970,11978
347,گنجين,صندوق س. گنجينه يكم آويد-د,25,760865,9703386275,12747,12766,12766,19,0.15,12753,6,0.05,12753,12766
348,ونيرو,سرمايه‌گذاري‌نيرو,25,186119,465483619,2578,2501,2501,-77,-2.99,2577,-1,-0.04,2501,2501
349,فوكا,فولاد كاويان,24,69987,800091384,11908,11432,11432,-476,-4,11894,-14,-0.12,11432,11432
350,ثشاهد,سرمايه‌ گذاري‌ شاهد,24,44564,752240320,17400,16880,16880,-520,-2.99,17390,-10,-0.06,16880,16880
351,ستران,سيمان‌ تهران‌,24,98831,2246428630,23430,22730,22730,-700,-2.99,23400,-30,-0.13,22730,22730
352,قرن,پديده شيمي قرن,24,15935,958330900,61990,60140,60140,-1850,-2.98,61950,-40,-0.06,60140,60140
353,خمحركه,نيرو محركه‌,24,51983,231948146,4599,4462,4462,-137,-2.98,4598,-1,-0.02,4462,4462
354,قثابت,قند ثابت‌ خراسان‌,24,5246,344294980,67650,65630,65630,-2020,-2.99,67640,-10,-0.01,65630,65630
355,ضملي3003,اختيارخ فملي-12000-1400/03/02,24,523,229329000,225,444,470,245,108.89,438,213,94.67,400,600
356,ثبهساز,بهساز كاشانه تهران,23,110034,243065106,2277,2209,2209,-68,-2.99,2277,0,0,2209,2209
357,دمعيار,صندوق س. توازن معيار-د,23,557609,5617609582,10064,10079,10078,14,0.14,10074,10,0.1,10073,10080
358,اخزا814,اسنادخزانه-م14بودجه98-010318,23,6945,5581361764,805511,805600,804799,-712,-0.09,803652,-1859,-0.23,803302,806000
359,شكف,كف,23,19885,2077763765,106621,104489,104489,-2132,-2,106197,-424,-0.4,104489,104489
360,زعف0008پ08,زعفران0008نگين روستا(پ),23,9446,1148728086,121682,122499,120028,-1654,-1.36,121610,-72,-0.06,120028,122500
361,فسرب,ملي‌ سرب‌وروي‌ ايران‌,22,4742,362478480,78800,76440,76440,-2360,-2.99,78780,-20,-0.03,76440,76440
362,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,22,100923,2203149090,22500,21830,21830,-670,-2.98,22470,-30,-0.13,21830,21830
363,وسديد,گروه ‌صنعتي‌سديد,22,119636,333545168,2904,2788,2788,-116,-3.99,2903,-1,-0.03,2788,2788
364,جوين,كشت و صنعت جوين,22,116035,555227475,4984,4785,4785,-199,-3.99,4978,-6,-0.12,4785,4785
365,غپينو,پارس‌ مينو,22,42029,258478350,6340,6150,6150,-190,-3,6340,0,0,6150,6150
366,وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,21,146565,398070540,2800,2716,2716,-84,-3,2799,-1,-0.04,2716,2716
367,خريخت,صنايع‌ريخته‌گري‌ايران‌,21,304422,865471746,2930,2843,2843,-87,-2.97,2928,-2,-0.07,2843,2843
368,ضپاس2001,اختيارخ وپارس-2500-1400/02/29,21,1103,91110000,88,90,80,-8,-9.09,83,-5,-5.68,79,90
369,هپارس102,اختيارف ت پارس-177010-01/02/05,21,150000,607650000,3646,4051,4051,405,11.11,4051,405,11.11,4051,4051
370,ددام,داروسازي زاگرس فارمد پارس,21,136025,2893251750,21920,21270,21270,-650,-2.97,21880,-40,-0.18,21270,21270
371,اخزا818,اسنادخزانه-م18بودجه98-010614,21,4796,3678035799,768065,765101,765000,-3065,-0.4,766897,-1168,-0.15,764557,767979
372,ضپاس2002,اختيارخ وپارس-3000-1400/02/29,21,848,4675000,6,8,6,0,0,6,0,0,5,8
373,ختور,رادياتور ايران‌,20,155342,2960818520,19640,19060,19060,-580,-2.95,19600,-40,-0.2,19060,19060
374,خفولا,خدمات فني فولاد يزد,20,32642,1366949034,43621,41877,41877,-1744,-4,43497,-124,-0.28,41877,41877
375,بذر,صندوق س بذر اميد آفرين-سهام,20,15936,1443440980,90330,90720,90210,-120,-0.13,90580,250,0.28,90210,92670
376,ضغدر3002,اختيارخ وغدير-8200-1400/03/26,19,298,528880000,1663,1600,1850,187,11.24,1775,112,6.73,1600,1850
377,ولساپا,ليزينگ رايان‌ سايپا,19,403962,1296718020,3309,3210,3210,-99,-2.99,3306,-3,-0.09,3210,3210
378,هاي وب,داده گسترعصرنوين-هاي وب,19,42689,433720240,10470,10160,10160,-310,-2.96,10470,0,0,10160,10160
379,قجام,فرآوردههاي غذايي وقندتربت‌جام‌,19,601259,9701915224,16465,16136,16136,-329,-2,16139,-326,-1.98,16136,16136
380,باران,بيمه زندگي باران50%تاديه,19,191444,751226256,3738,3924,3924,186,4.98,3745,7,0.19,3924,3924
381,شاملا,معدني‌ املاح‌  ايران‌,19,10670,517815100,50030,48530,48530,-1500,-3,50010,-20,-0.04,48530,48530
382,وتوصا,گروه س توسعه صنعتي ايران,19,24538,276297880,11600,11260,11260,-340,-2.93,11600,0,0,11260,11260
383,شاروم,پتروشيمي اروميه,19,10356,194154288,19327,18748,18748,-579,-3,19325,-2,-0.01,18748,18748
384,لپارس,پارس‌ الكتريك‌,19,41991,3734259630,91680,88930,88930,-2750,-3,91470,-210,-0.23,88930,88930
385,هجرتح,ح . پخش هجرت,19,53501,986945945,19015,18500,18445,-570,-3,18447,-568,-2.99,18445,18500
386,واميد,گروه مديريت سرمايه گذاري اميد,18,271372,3286314920,12480,12110,12110,-370,-2.96,12470,-10,-0.08,12110,12110
387,ضشنا2003,اختيارخ شپنا-14000-1400/02/27,18,1440,27601000,18,19,11,-7,-38.89,19,1,5.56,4,50
388,رافزا,رايان هم افزا,18,6976,722148544,106720,103519,103519,-3201,-3,106672,-48,-0.04,103519,103519
389,اخزا810,اسنادخزانه-م10بودجه98-001006,18,11642,10221529045,879276,875846,879499,223,0.03,877987,-1289,-0.15,875846,879499
390,غزر,صنعتي زر ماكارون,18,11267,280435630,25650,24890,24890,-760,-2.96,25650,0,0,24890,24890
391,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,18,247758,1315594980,5470,5310,5310,-160,-2.93,5470,0,0,5310,5310
392,كخاك,صنايع‌خاك‌چيني‌ايران‌,18,23482,924955980,40600,39390,39390,-1210,-2.98,40580,-20,-0.05,39390,39390
393,ضفلا3004,اختيارخ فولاد-8560-1400/03/19,17,162,194680000,736,1200,1189,453,61.55,1202,466,63.32,1189,1250
394,همبين102,اختيارف ت مبين19752-01/02/10,17,377400,279276000,634,740,740,106,16.72,740,106,16.72,740,740
395,زعف0008پ09,زعفران0008نگين نوين(پ),17,5575,683302514,122052,123000,121300,-752,-0.62,122565,513,0.42,121300,123230
396,فخاس,فولاد خراسان,17,393717,10016160480,26220,25440,25440,-780,-2.97,26140,-80,-0.31,25440,25440
397,مفاخر,توسعه فناوري اطلاعات خوارزمي,17,260821,16117694516,63707,61796,61796,-1911,-3,63065,-642,-1.01,61796,61796
398,ضشنا2001,اختيارخ شپنا-10000-1400/02/27,17,508,227613000,443,600,550,107,24.15,448,5,1.13,310,800
399,غشهداب,كشت و صنعت شهداب ناب خراسان,17,265901,1022655246,3964,3846,3846,-118,-2.98,3962,-2,-0.05,3846,3846
400,اخزا907,اسنادخزانه-م7بودجه99-020704,17,86750,53683442139,617682,617700,619878,2196,0.36,618829,1147,0.19,617700,619998
401,سيستم,همكاران سيستم,17,48016,1195598400,25660,24900,24900,-760,-2.96,25640,-20,-0.08,24900,24900
402,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,17,22314,349883520,16160,15680,15680,-480,-2.97,16160,0,0,15680,15680
403,غمارگ,مارگارين‌,17,12244,361932640,31440,29560,29560,-1880,-5.98,31430,-10,-0.03,29560,29560
404,ضخوز2013,اختيارخ فخوز-12000-1400/02/15,16,248,573755000,1875,2000,2400,525,28,2314,439,23.41,1880,2450
405,وكارح,ح . بانك‌ كارآفرين‌,16,133299,215182973,1627,1627,1530,-97,-5.96,1614,-13,-0.8,1530,1627
406,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,16,12882,546196800,43710,42400,42400,-1310,-3,43700,-10,-0.02,42400,42400
407,پكوير,كوير تاير,16,45800,571584000,12860,12480,12480,-380,-2.95,12860,0,0,12480,12480
408,بنيرو,نيروترانس‌,16,42204,616600440,15060,14610,14610,-450,-2.99,15050,-10,-0.07,14610,14610
409,اخزا809,اسنادخزانه-م9بودجه98-000923,15,6516,5768096307,885207,885207,885500,293,0.03,885220,13,0,883613,886000
410,حريل,ريل پردازسير,15,365478,1977235980,5577,5410,5410,-167,-2.99,5570,-7,-0.13,5410,5410
411,پارسيان,بيمه پارسيان,15,265115,2494732150,9700,9410,9410,-290,-2.99,9680,-20,-0.21,9410,9410
412,زگلدشت,كشت و دام گلدشت نمونه اصفهان,15,93370,1264883390,13965,13547,13547,-418,-2.99,13954,-11,-0.08,13547,13547
413,ضصاد3001,اختيارخ وبصادر-2000-1400/03/12,15,682,208760000,265,350,290,25,9.43,306,41,15.47,290,320
